household_type,income_group,year,federal_tax,individual_income_tax,payroll_tax,corporate_income_tax,excise_tax
nonelderly_childless_hh,percentiles_81_90,2014,22.9,9.6,11.2,1.4,0.7
nonelderly_childless_hh,percentiles_81_90,2015,23.1,9.9,11.2,1.3,0.7
nonelderly_childless_hh,percentiles_81_90,2016,23.0,9.9,11.3,1.2,0.6
nonelderly_childless_hh,percentiles_81_90,2017,23.2,10.2,11.4,0.9,0.7
nonelderly_childless_hh,percentiles_91_95,1979,26.3,14.7,8.2,2.5,0.8
nonelderly_childless_hh,percentiles_91_95,1980,26.8,15.7,8.2,2.1,0.7
nonelderly_childless_hh,percentiles_91_95,1981,27.4,16.1,9.1,1.6,0.6
nonelderly_childless_hh,percentiles_91_95,1982,25.3,14.4,9.4,0.9,0.7
nonelderly_childless_hh,percentiles_91_95,1983,24.4,13.1,9.4,1.2,0.7
nonelderly_childless_hh,percentiles_91_95,1984,24.3,12.6,9.5,1.4,0.8
nonelderly_childless_hh,percentiles_91_95,1985,24.6,12.6,9.9,1.3,0.8
nonelderly_childless_hh,percentiles_91_95,1986,24.8,12.7,10.0,1.3,0.7
nonelderly_childless_hh,percentiles_91_95,1987,25.4,13.0,10.0,1.7,0.8
nonelderly_childless_hh,percentiles_91_95,1988,25.5,12.7,10.4,1.6,0.7
nonelderly_childless_hh,percentiles_91_95,1989,25.4,12.8,10.3,1.6,0.7
nonelderly_childless_hh,percentiles_91_95,1990,25.5,12.7,10.6,1.6,0.7
nonelderly_childless_hh,percentiles_91_95,1991,25.5,12.4,10.9,1.4,0.7
nonelderly_childless_hh,percentiles_91_95,1992,25.2,12.2,10.7,1.5,0.7
nonelderly_childless_hh,percentiles_91_95,1993,25.5,12.2,10.7,1.8,0.8
nonelderly_childless_hh,percentiles_91_95,1994,25.8,12.3,10.9,1.7,0.8
nonelderly_childless_hh,percentiles_91_95,1995,26.1,12.4,10.9,1.9,0.8
nonelderly_childless_hh,percentiles_91_95,1996,26.3,12.8,10.8,2.0,0.7
nonelderly_childless_hh,percentiles_91_95,1997,26.4,13.1,10.6,2.0,0.7
nonelderly_childless_hh,percentiles_91_95,1998,26.3,13.2,10.6,1.8,0.7
nonelderly_childless_hh,percentiles_91_95,1999,26.6,13.6,10.6,1.8,0.7
nonelderly_childless_hh,percentiles_91_95,2000,26.4,13.6,10.5,1.7,0.7
nonelderly_childless_hh,percentiles_91_95,2001,25.6,12.8,11.1,1.1,0.6
nonelderly_childless_hh,percentiles_91_95,2002,24.8,12.2,11.0,1.0,0.6
nonelderly_childless_hh,percentiles_91_95,2003,23.8,10.9,11.0,1.2,0.6
nonelderly_childless_hh,percentiles_91_95,2004,23.8,10.9,10.8,1.6,0.6
nonelderly_childless_hh,percentiles_91_95,2005,24.0,10.8,10.5,2.1,0.6
nonelderly_childless_hh,percentiles_91_95,2006,24.1,11.0,10.3,2.2,0.5
nonelderly_childless_hh,percentiles_91_95,2007,23.9,11.1,10.4,1.9,0.5
nonelderly_childless_hh,percentiles_91_95,2008,22.9,10.5,10.8,1.1,0.5
nonelderly_childless_hh,percentiles_91_95,2009,22.4,10.2,10.8,0.9,0.5
nonelderly_childless_hh,percentiles_91_95,2010,22.9,10.6,10.7,1.2,0.5
nonelderly_childless_hh,percentiles_91_95,2011,22.2,11.2,9.3,1.1,0.5
nonelderly_childless_hh,percentiles_91_95,2012,22.7,11.5,9.4,1.3,0.5
nonelderly_childless_hh,percentiles_91_95,2013,24.4,11.5,10.8,1.5,0.5
nonelderly_childless_hh,percentiles_91_95,2014,24.9,11.9,10.7,1.6,0.6
nonelderly_childless_hh,percentiles_91_95,2015,25.0,12.1,10.7,1.5,0.6
nonelderly_childless_hh,percentiles_91_95,2016,24.9,12.2,10.7,1.4,0.6
nonelderly_childless_hh,percentiles_91_95,2017,24.8,12.3,10.8,1.1,0.6
nonelderly_childless_hh,percentiles_96_99,1979,27.8,17.5,5.6,4.0,0.7
nonelderly_childless_hh,percentiles_96_99,1980,28.3,18.5,5.9,3.2,0.6
nonelderly_childless_hh,percentiles_96_99,1981,28.5,18.8,6.6,2.5,0.6
nonelderly_childless_hh,percentiles_96_99,1982,25.7,16.7,7.1,1.4,0.6
nonelderly_childless_hh,percentiles_96_99,1983,24.5,14.9,7.2,1.8,0.6
nonelderly_childless_hh,percentiles_96_99,1984,23.9,14.2,7.0,2.0,0.7
nonelderly_childless_hh,percentiles_96_99,1985,24.6,14.6,7.4,1.9,0.7
nonelderly_childless_hh,percentiles_96_99,1986,24.5,14.8,7.2,1.9,0.6
nonelderly_childless_hh,percentiles_96_99,1987,26.7,15.9,7.6,2.5,0.6
nonelderly_childless_hh,percentiles_96_99,1988,26.1,15.4,7.7,2.4,0.6
nonelderly_childless_hh,percentiles_96_99,1989,26.0,15.5,7.6,2.3,0.6
nonelderly_childless_hh,percentiles_96_99,1990,25.9,15.1,8.1,2.2,0.5
nonelderly_childless_hh,percentiles_96_99,1991,26.2,15.0,8.7,1.9,0.6
nonelderly_childless_hh,percentiles_96_99,1992,26.4,15.0,8.6,2.1,0.6
nonelderly_childless_hh,percentiles_96_99,1993,27.0,15.0,8.7,2.6,0.7
nonelderly_childless_hh,percentiles_96_99,1994,27.2,15.3,8.7,2.5,0.7
nonelderly_childless_hh,percentiles_96_99,1995,27.7,15.6,8.5,2.9,0.7
nonelderly_childless_hh,percentiles_96_99,1996,27.8,16.0,8.3,2.8,0.6
nonelderly_childless_hh,percentiles_96_99,1997,27.9,16.5,8.1,2.9,0.6
nonelderly_childless_hh,percentiles_96_99,1998,27.9,16.9,7.9,2.5,0.6
nonelderly_childless_hh,percentiles_96_99,1999,28.3,17.3,7.9,2.5,0.6
nonelderly_childless_hh,percentiles_96_99,2000,28.4,17.6,7.9,2.4,0.5
nonelderly_childless_hh,percentiles_96_99,2001,27.2,16.5,8.6,1.6,0.5
nonelderly_childless_hh,percentiles_96_99,2002,26.5,15.6,9.0,1.4,0.5
nonelderly_childless_hh,percentiles_96_99,2003,25.3,14.0,8.9,1.9,0.5
nonelderly_childless_hh,percentiles_96_99,2004,25.5,14.3,8.3,2.4,0.5
nonelderly_childless_hh,percentiles_96_99,2005,25.8,14.5,7.6,3.2,0.5
nonelderly_childless_hh,percentiles_96_99,2006,26.1,14.9,7.5,3.3,0.4
nonelderly_childless_hh,percentiles_96_99,2007,25.6,15.0,7.5,2.7,0.4
nonelderly_childless_hh,percentiles_96_99,2008,24.9,14.6,8.3,1.6,0.4
nonelderly_childless_hh,percentiles_96_99,2009,24.6,14.1,8.9,1.2,0.4
nonelderly_childless_hh,percentiles_96_99,2010,25.1,14.5,8.6,1.6,0.4
nonelderly_childless_hh,percentiles_96_99,2011,24.4,14.9,7.4,1.6,0.4
nonelderly_childless_hh,percentiles_96_99,2012,25.0,15.6,7.2,1.8,0.4
nonelderly_childless_hh,percentiles_96_99,2013,26.6,15.6,8.4,2.2,0.4
nonelderly_childless_hh,percentiles_96_99,2014,27.0,16.0,8.1,2.4,0.5
nonelderly_childless_hh,percentiles_96_99,2015,27.0,16.3,8.1,2.2,0.5
nonelderly_childless_hh,percentiles_96_99,2016,26.9,16.3,8.2,2.0,0.5
nonelderly_childless_hh,percentiles_96_99,2017,27.0,16.7,8.2,1.5,0.5
nonelderly_childless_hh,top_1_percent,1979,34.9,23.5,1.3,9.8,0.4
nonelderly_childless_hh,top_1_percent,1980,33.0,23.5,1.4,7.6,0.4
nonelderly_childless_hh,top_1_percent,1981,30.4,22.1,1.7,6.2,0.3
nonelderly_childless_hh,top_1_percent,1982,27.2,21.0,2.0,3.9,0.3
nonelderly_childless_hh,top_1_percent,1983,26.8,19.8,2.0,4.6,0.4
nonelderly_childless_hh,top_1_percent,1984,27.1,19.6,1.8,5.2,0.4
nonelderly_childless_hh,top_1_percent,1985,26.1,19.3,1.7,4.7,0.4
nonelderly_childless_hh,top_1_percent,1986,24.8,18.8,1.4,4.1,0.4
nonelderly_childless_hh,top_1_percent,1987,30.4,22.5,2.0,5.5,0.4
nonelderly_childless_hh,top_1_percent,1988,28.7,21.5,1.7,5.2,0.3
nonelderly_childless_hh,top_1_percent,1989,28.1,20.8,1.9,5.1,0.3
nonelderly_childless_hh,top_1_percent,1990,27.8,20.7,1.8,5.0,0.3
nonelderly_childless_hh,top_1_percent,1991,29.4,21.6,2.7,4.8,0.3
nonelderly_childless_hh,top_1_percent,1992,29.8,22.3,2.3,4.9,0.3
nonelderly_childless_hh,top_1_percent,1993,33.3,24.4,2.5,6.0,0.4
nonelderly_childless_hh,top_1_percent,1994,34.7,24.2,3.1,7.0,0.4
nonelderly_childless_hh,top_1_percent,1995,34.9,24.8,2.9,6.8,0.4
nonelderly_childless_hh,top_1_percent,1996,35.0,25.4,2.7,6.5,0.3
nonelderly_childless_hh,top_1_percent,1997,34.0,25.0,2.5,6.3,0.3
nonelderly_childless_hh,top_1_percent,1998,32.8,24.5,2.3,5.8,0.2
nonelderly_childless_hh,top_1_percent,1999,33.0,25.0,2.4,5.4,0.3
nonelderly_childless_hh,top_1_percent,2000,32.6,25.1,2.3,5.0,0.2
nonelderly_childless_hh,top_1_percent,2001,32.3,25.0,2.9,4.2,0.2
nonelderly_childless_hh,top_1_percent,2002,31.9,24.4,3.1,4.1,0.3
nonelderly_childless_hh,top_1_percent,2003,30.4,21.4,3.0,5.7,0.3
nonelderly_childless_hh,top_1_percent,2004,30.2,20.9,2.5,6.5,0.3
nonelderly_childless_hh,top_1_percent,2005,30.4,20.5,2.1,7.5,0.3
nonelderly_childless_hh,top_1_percent,2006,29.9,20.0,2.0,7.7,0.2
nonelderly_childless_hh,top_1_percent,2007,28.6,20.2,2.1,6.0,0.2
nonelderly_childless_hh,top_1_percent,2008,28.5,21.2,2.6,4.5,0.3
nonelderly_childless_hh,top_1_percent,2009,29.1,21.7,3.0,4.2,0.3
nonelderly_childless_hh,top_1_percent,2010,29.5,21.0,2.9,5.4,0.3
nonelderly_childless_hh,top_1_percent,2011,29.3,20.9,2.6,5.4,0.3
nonelderly_childless_hh,top_1_percent,2012,28.9,20.6,2.2,5.8,0.2
nonelderly_childless_hh,top_1_percent,2013,33.4,24.0,3.0,6.1,0.3
nonelderly_childless_hh,top_1_percent,2014,33.4,24.4,2.7,6.1,0.2
nonelderly_childless_hh,top_1_percent,2015,33.1,24.2,2.9,5.8,0.3
nonelderly_childless_hh,top_1_percent,2016,32.9,24.1,2.9,5.7,0.2
nonelderly_childless_hh,top_1_percent,2017,32.0,24.9,2.8,4.0,0.3
