household_type,income_group,year,federal_tax,individual_income_tax,payroll_tax,corporate_income_tax,excise_tax
nonelderly_childless_hh,percentiles_81_90,2016,22.9,10.0,11.1,1.2,0.6
nonelderly_childless_hh,percentiles_81_90,2017,22.9,10.1,11.2,0.9,0.7
nonelderly_childless_hh,percentiles_91_95,1979,25.9,14.7,7.9,2.5,0.8
nonelderly_childless_hh,percentiles_91_95,1980,26.5,15.7,7.9,2.2,0.7
nonelderly_childless_hh,percentiles_91_95,1981,27.2,16.2,8.6,1.7,0.6
nonelderly_childless_hh,percentiles_91_95,1982,24.7,14.2,8.9,1.0,0.6
nonelderly_childless_hh,percentiles_91_95,1983,24.2,13.1,9.1,1.3,0.7
nonelderly_childless_hh,percentiles_91_95,1984,23.9,12.5,9.1,1.5,0.8
nonelderly_childless_hh,percentiles_91_95,1985,24.3,12.7,9.6,1.3,0.7
nonelderly_childless_hh,percentiles_91_95,1986,24.4,12.7,9.7,1.3,0.7
nonelderly_childless_hh,percentiles_91_95,1987,25.1,13.0,9.7,1.7,0.7
nonelderly_childless_hh,percentiles_91_95,1988,25.1,12.6,10.0,1.7,0.7
nonelderly_childless_hh,percentiles_91_95,1989,24.9,12.7,9.8,1.7,0.7
nonelderly_childless_hh,percentiles_91_95,1990,25.1,12.6,10.3,1.6,0.7
nonelderly_childless_hh,percentiles_91_95,1991,25.0,12.3,10.5,1.4,0.7
nonelderly_childless_hh,percentiles_91_95,1992,24.8,12.2,10.3,1.6,0.8
nonelderly_childless_hh,percentiles_91_95,1993,25.1,12.1,10.4,1.8,0.8
nonelderly_childless_hh,percentiles_91_95,1994,25.5,12.3,10.6,1.8,0.8
nonelderly_childless_hh,percentiles_91_95,1995,25.7,12.4,10.6,2.0,0.8
nonelderly_childless_hh,percentiles_91_95,1996,25.7,12.6,10.4,2.0,0.7
nonelderly_childless_hh,percentiles_91_95,1997,26.1,13.1,10.3,2.0,0.7
nonelderly_childless_hh,percentiles_91_95,1998,26.0,13.2,10.2,1.8,0.7
nonelderly_childless_hh,percentiles_91_95,1999,26.2,13.5,10.2,1.8,0.7
nonelderly_childless_hh,percentiles_91_95,2000,26.1,13.6,10.1,1.7,0.7
nonelderly_childless_hh,percentiles_91_95,2001,25.2,12.7,10.7,1.1,0.6
nonelderly_childless_hh,percentiles_91_95,2002,24.5,12.1,10.7,1.0,0.6
nonelderly_childless_hh,percentiles_91_95,2003,23.4,10.8,10.7,1.3,0.6
nonelderly_childless_hh,percentiles_91_95,2004,23.4,10.8,10.3,1.6,0.6
nonelderly_childless_hh,percentiles_91_95,2005,23.5,10.7,10.1,2.1,0.6
nonelderly_childless_hh,percentiles_91_95,2006,23.6,10.9,9.9,2.3,0.5
nonelderly_childless_hh,percentiles_91_95,2007,23.4,11.0,10.1,1.9,0.5
nonelderly_childless_hh,percentiles_91_95,2008,22.4,10.4,10.4,1.1,0.5
nonelderly_childless_hh,percentiles_91_95,2009,22.0,10.2,10.5,0.9,0.5
nonelderly_childless_hh,percentiles_91_95,2010,22.6,10.5,10.4,1.2,0.5
nonelderly_childless_hh,percentiles_91_95,2011,21.9,11.2,9.1,1.1,0.5
nonelderly_childless_hh,percentiles_91_95,2012,22.4,11.4,9.1,1.3,0.5
nonelderly_childless_hh,percentiles_91_95,2013,23.9,11.4,10.4,1.6,0.5
nonelderly_childless_hh,percentiles_91_95,2014,24.5,11.9,10.4,1.7,0.6
nonelderly_childless_hh,percentiles_91_95,2015,24.5,12.0,10.4,1.5,0.6
nonelderly_childless_hh,percentiles_91_95,2016,24.3,12.0,10.3,1.5,0.6
nonelderly_childless_hh,percentiles_91_95,2017,24.4,12.3,10.4,1.1,0.6
nonelderly_childless_hh,percentiles_96_99,1979,27.6,17.5,5.3,4.1,0.7
nonelderly_childless_hh,percentiles_96_99,1980,27.8,18.4,5.5,3.3,0.6
nonelderly_childless_hh,percentiles_96_99,1981,27.9,18.6,6.2,2.6,0.6
nonelderly_childless_hh,percentiles_96_99,1982,25.3,16.7,6.6,1.4,0.5
nonelderly_childless_hh,percentiles_96_99,1983,23.9,14.7,6.7,1.9,0.6
nonelderly_childless_hh,percentiles_96_99,1984,23.4,14.1,6.7,2.0,0.7
nonelderly_childless_hh,percentiles_96_99,1985,24.1,14.4,7.0,1.9,0.7
nonelderly_childless_hh,percentiles_96_99,1986,24.0,14.6,6.9,1.9,0.6
nonelderly_childless_hh,percentiles_96_99,1987,26.2,15.7,7.3,2.6,0.6
nonelderly_childless_hh,percentiles_96_99,1988,25.7,15.3,7.3,2.5,0.6
nonelderly_childless_hh,percentiles_96_99,1989,25.5,15.4,7.3,2.3,0.6
nonelderly_childless_hh,percentiles_96_99,1990,25.5,15.0,7.8,2.2,0.5
nonelderly_childless_hh,percentiles_96_99,1991,25.8,14.9,8.3,2.0,0.6
nonelderly_childless_hh,percentiles_96_99,1992,25.9,14.9,8.3,2.1,0.6
nonelderly_childless_hh,percentiles_96_99,1993,26.4,14.8,8.4,2.6,0.7
nonelderly_childless_hh,percentiles_96_99,1994,26.8,15.1,8.4,2.5,0.7
nonelderly_childless_hh,percentiles_96_99,1995,27.3,15.5,8.3,2.9,0.7
nonelderly_childless_hh,percentiles_96_99,1996,27.5,16.0,8.1,2.8,0.6
nonelderly_childless_hh,percentiles_96_99,1997,27.5,16.3,7.7,2.9,0.6
nonelderly_childless_hh,percentiles_96_99,1998,27.6,16.8,7.7,2.5,0.6
nonelderly_childless_hh,percentiles_96_99,1999,28.0,17.3,7.6,2.5,0.6
nonelderly_childless_hh,percentiles_96_99,2000,28.0,17.5,7.6,2.4,0.5
nonelderly_childless_hh,percentiles_96_99,2001,26.9,16.4,8.3,1.6,0.5
nonelderly_childless_hh,percentiles_96_99,2002,26.1,15.5,8.6,1.4,0.5
nonelderly_childless_hh,percentiles_96_99,2003,24.9,13.9,8.7,1.9,0.5
nonelderly_childless_hh,percentiles_96_99,2004,25.2,14.3,8.1,2.4,0.5
nonelderly_childless_hh,percentiles_96_99,2005,25.5,14.5,7.4,3.2,0.5
nonelderly_childless_hh,percentiles_96_99,2006,25.8,14.8,7.3,3.3,0.4
nonelderly_childless_hh,percentiles_96_99,2007,25.4,15.0,7.3,2.7,0.4
nonelderly_childless_hh,percentiles_96_99,2008,24.6,14.6,8.0,1.6,0.4
nonelderly_childless_hh,percentiles_96_99,2009,24.1,13.9,8.6,1.2,0.4
nonelderly_childless_hh,percentiles_96_99,2010,24.7,14.5,8.2,1.6,0.4
nonelderly_childless_hh,percentiles_96_99,2011,24.1,14.9,7.2,1.6,0.4
nonelderly_childless_hh,percentiles_96_99,2012,24.8,15.5,7.0,1.8,0.4
nonelderly_childless_hh,percentiles_96_99,2013,26.3,15.5,8.2,2.2,0.4
nonelderly_childless_hh,percentiles_96_99,2014,26.8,16.0,7.9,2.4,0.5
nonelderly_childless_hh,percentiles_96_99,2015,26.8,16.2,7.9,2.2,0.5
nonelderly_childless_hh,percentiles_96_99,2016,26.7,16.2,8.0,2.0,0.5
nonelderly_childless_hh,percentiles_96_99,2017,26.8,16.7,8.0,1.6,0.5
nonelderly_childless_hh,top_1_percent,1979,33.9,22.6,1.2,9.7,0.4
nonelderly_childless_hh,top_1_percent,1980,31.8,22.5,1.4,7.6,0.4
nonelderly_childless_hh,top_1_percent,1981,29.2,20.9,1.6,6.3,0.4
nonelderly_childless_hh,top_1_percent,1982,26.2,20.0,1.9,4.0,0.3
nonelderly_childless_hh,top_1_percent,1983,26.2,19.1,2.0,4.6,0.4
nonelderly_childless_hh,top_1_percent,1984,25.9,18.7,1.7,5.1,0.4
nonelderly_childless_hh,top_1_percent,1985,25.6,18.8,1.6,4.7,0.4
nonelderly_childless_hh,top_1_percent,1986,24.3,18.4,1.4,4.2,0.4
nonelderly_childless_hh,top_1_percent,1987,30.0,22.2,1.9,5.5,0.4
nonelderly_childless_hh,top_1_percent,1988,28.4,21.3,1.6,5.1,0.3
nonelderly_childless_hh,top_1_percent,1989,27.8,20.6,1.8,5.1,0.3
nonelderly_childless_hh,top_1_percent,1990,27.5,20.4,1.8,5.0,0.3
nonelderly_childless_hh,top_1_percent,1991,29.0,21.4,2.6,4.7,0.3
nonelderly_childless_hh,top_1_percent,1992,29.5,22.1,2.3,4.8,0.3
nonelderly_childless_hh,top_1_percent,1993,33.0,24.2,2.5,6.0,0.4
nonelderly_childless_hh,top_1_percent,1994,34.3,24.0,3.1,6.8,0.4
nonelderly_childless_hh,top_1_percent,1995,34.5,24.5,2.9,6.7,0.4
nonelderly_childless_hh,top_1_percent,1996,34.7,25.2,2.7,6.4,0.3
nonelderly_childless_hh,top_1_percent,1997,33.9,24.9,2.5,6.2,0.3
nonelderly_childless_hh,top_1_percent,1998,32.6,24.4,2.3,5.8,0.2
nonelderly_childless_hh,top_1_percent,1999,32.7,24.7,2.4,5.4,0.3
nonelderly_childless_hh,top_1_percent,2000,32.2,24.7,2.3,5.0,0.2
nonelderly_childless_hh,top_1_percent,2001,32.1,24.8,2.9,4.2,0.2
nonelderly_childless_hh,top_1_percent,2002,31.6,24.1,3.1,4.1,0.3
nonelderly_childless_hh,top_1_percent,2003,30.2,21.3,3.0,5.7,0.3
nonelderly_childless_hh,top_1_percent,2004,30.0,20.8,2.5,6.4,0.3
nonelderly_childless_hh,top_1_percent,2005,30.3,20.4,2.1,7.5,0.3
nonelderly_childless_hh,top_1_percent,2006,29.8,19.9,2.0,7.7,0.2
nonelderly_childless_hh,top_1_percent,2007,28.4,20.1,2.1,6.1,0.2
nonelderly_childless_hh,top_1_percent,2008,28.3,21.0,2.5,4.5,0.3
nonelderly_childless_hh,top_1_percent,2009,28.8,21.5,3.0,4.1,0.3
nonelderly_childless_hh,top_1_percent,2010,29.3,20.8,2.8,5.3,0.3
nonelderly_childless_hh,top_1_percent,2011,29.0,20.7,2.6,5.4,0.3
nonelderly_childless_hh,top_1_percent,2012,28.7,20.5,2.2,5.8,0.3
nonelderly_childless_hh,top_1_percent,2013,33.1,23.8,3.0,6.0,0.3
nonelderly_childless_hh,top_1_percent,2014,33.2,24.2,2.7,6.0,0.2
nonelderly_childless_hh,top_1_percent,2015,32.8,24.0,2.9,5.7,0.3
nonelderly_childless_hh,top_1_percent,2016,32.7,23.9,2.9,5.7,0.2
nonelderly_childless_hh,top_1_percent,2017,31.8,24.7,2.7,4.1,0.3
